Olivia Cole,21
Lucille Alvarado,59
Maud Holmes,53
Lucy Schultz,58
Bobby Cox,38
Arthur Powers,62
Nelle Holloway,38
Alan Turner,59
Myra Soto,32
Eva Lucas,37
Lucinda Hodges,42
Cynthia McGuire,35
Nannie Allen,24
Ellen Barnes,62
Eugenia Patterson,58
Brian Ward,38
Brett Jacobs,36
Clyde Yates,53
Minnie Howard,63
Dean Jensen,37
Jesse Chandler,46
Fanny Douglas,27
Tony Gutierrez,23
Jon Price,22
Jayden Hammond,64
Lou Clarke,48
Emma Lopez,26
Raymond Frazier,36
Maggie Santos,53
Alice Fowler,41
Ralph Hart,62
Mable Herrera,31
Benjamin Cooper,34
Lee Massey,22
Brett McGuire,44
Millie Adkins,54
Lucille Patterson,62
Maria Austin,22
Carolyn Russell,63
Ryan Brady,19
Gerald Simpson,18
Kenneth Mack,59
Harold Glover,33
Jessie Hunt,49
Annie Harmon,18
Lizzie Hamilton,37
Marian Stewart,57
Katharine Curry,51
Johanna Porter,21
Eric Douglas,63
Ophelia Carr,43
Allie Black,32
Hettie Horton,23
Lee Graham,39
Carlos Hall,36
Todd Briggs,27
Jeremy Jimenez,56
Lora Patton,55
Myrtle Andrews,37
Jay Higgins,21
Elva Peters,64
Susan McGee,24
Vincent Newton,46
Vernon Hayes,40
Lela Warren,57
Zachary Howell,53
Myra Morgan,46
Sophie Dunn,20
Flora Williamson,65
Jane Blair,62
Chad Barnett,60
Samuel Chandler,64
Milton Hanson,34
Vera Perkins,65
Bertha Guerrero,57
Lottie Webb,29
Joshua Harvey,27
Lura Hopkins,50
Mike Meyer,64
Mattie Delgado,41
Mabel Mills,53
Mattie Lopez,31
Josephine Thomas,24
Mayme Warner,23
Julian Warren,38
Christine Kim,60
Emilie Patrick,59
Herbert Frazier,61
Bradley Warren,28
Henry McCarthy,23
Jessie Allison,56
Harriet Gonzales,62
Chad Walsh,36
Nettie Spencer,52
Nell Webb,59
Christopher Barnes,31
Martin Sandoval,54
Arthur Boone,47
Maggie Jefferson,37
Vera Hunt,37
Marion Riley,50
Cecelia Pittman,46
Chester Rodriquez,22
Elnora Brewer,47
Mollie Woods,50
Bill Cummings,24
Cornelia Wade,51
Donald Jimenez,51
William Houston,18
Olga Hale,52
Don Watts,23
Austin Hammond,47
Wayne Benson,51
Loretta Morris,22
Gerald Wilkins,64
Jeffrey Brown,52
Todd Hogan,58
Jack Drake,22
Francis Hopkins,27
Hester Nelson,63
Lester Morales,24
Adrian Vasquez,60
Blake Vega,35
Beulah Alvarez,22
Curtis Waters,19
Scott Williams,29
Ethan Lamb,50
Luella Wheeler,21
Cynthia Buchanan,55
Charlie Gross,49
Randy Beck,23
Albert Parks,22
Phillip Burgess,52
Maud Ortiz,53
Ella Welch,62
Marion Davidson,56
Brett Higgins,48
Jerry Russell,36
Eric Floyd,61
Louis Anderson,25
Cynthia Horton,29
Helena Fernandez,64
Arthur McDonald,21
Caroline Brewer,32
Lilly Mendez,53
Laura Edwards,54
Jeffery Gordon,51
Martha Wallace,48
Blanche Stevenson,28
Jayden Christensen,33
Rosa Dennis,53
Hettie Garrett,43
Viola Henderson,44
Lottie Singleton,37
Peter Wheeler,25
Hannah Rhodes,29
Leila Hoffman,30
Addie Erickson,65
Cole Hunt,20
Gregory Hayes,21
Dora Sherman,47
Cynthia Castro,47
Jeremy Horton,21
Brandon Gibbs,45
Sarah Wells,27
Gertrude Sanders,49
Edgar Sharp,23
Gertrude Ross,41
Jon Park,53
Myra Murray,52
Ray Ramos,64
Herbert Bradley,55
Allen Willis,19
Richard Gomez,59
Josephine Mills,51
Derrick Bryant,61
Warren Pope,54
Birdie Garner,57
Roy Matthews,58
Emily Hopkins,64
Blake Townsend,30
Flora George,37
Dorothy George,20
Marion Colon,49
Rena Burton,34
Eugenia Garza,31
Louis Paul,58
Dylan Powers,43
Adeline Hines,21
Blanche Schneider,47
Glen Nichols,25
Andrew Waters,22
Nathaniel Saunders,24
Hunter Barrett,25
Bryan Marshall,41
Larry Dunn,59
Anthony Stephens,65
Rosalie Stanley,36
Luis Reed,44
Jeffery Simmons,26
Luke Brooks,46
David Walker,52
Ernest Carroll,59
Dominic Phillips,37
Albert Todd,35
Cory Moore,25
Eric Thompson,64
Aaron McDaniel,22
Keith Shelton,20
Amy Murphy,18
Francis Tate,42
Lizzie Harrison,63
Lucile Grant,40
Chase Washington,50
Pearl Cobb,62
Joseph Fuller,33
Luis Warren,54
Teresa Bridges,54
Lucile Kim,43
Calvin Fowler,32
Harriett Glover,43
Andre Lyons,63
Inez Stone,31
Kevin Jordan,43
Ethel Matthews,60
Shawn Castro,56
Kyle Duncan,31
Maurice Strickland,36
Cecilia Gutierrez,46
Garrett Wilson,52
Arthur Sherman,58
Winnie McGuire,25
Jesus Herrera,45
Flora Hubbard,50
Frederick Santiago,49
Winnie Peters,31
Gussie Marsh,43
Sophia Graham,37
Alfred Brock,32
Julian Wright,18
Kate Simon,28
Isabella Stewart,21
Manuel Rhodes,62
Sallie Ray,33
Donald Mack,44
Jeremiah Davis,52
Joe Parsons,59
David Wise,62
Keith McGee,26
Jared Underwood,39
Benjamin Pittman,34
Lulu Osborne,26
Stephen Hanson,28
Francis Brady,28
Hilda Weber,59
Iva Pope,59
Gertrude Watkins,60
Etta White,23
Antonio Hogan,53
Pearl Barker,61
Lillie McDaniel,36
Esther Crawford,25
Johnny Stevenson,49
Leah Perkins,60
Marion Butler,50
Ruby Holland,50
Lucy Henderson,21
Francis Green,49
Ray Chapman,19
Logan Warner,39
Hannah Wilkins,41
Olive Flores,29
Bryan Erickson,54
Iva Townsend,34
Genevieve Rivera,41
Mollie Mason,24
Luke Cole,39
Marvin Aguilar,34
Lizzie Haynes,37
Harriett Olson,56
Tom Pearson,19
Garrett Chandler,37
Walter Wise,59
Madge Salazar,55
Steven Lowe,58
Cory Hale,21
Bill Carlson,25
Nathan Nichols,40
Virginia Pena,39
Brent Walker,45
Daisy Davis,20
Erik Gross,22
Sarah Reeves,26
Leon Vaughn,25
Myra Jenkins,31
John Flores,27
Eliza Riley,38
Myra Sanders,53
Verna Goodman,48
Sylvia Warner,37
Roxie Riley,37
Winnie Payne,47
Dollie Patrick,65
Rachel Gardner,29
Miguel Keller,23
Essie Holloway,28
Caroline Wallace,53
Leon Cain,37
Ina Little,19
Margaret Walsh,46
Betty Harmon,21
Ethan Schneider,34
Lela Gilbert,36
Roger Kelley,55
David Barton,53
Gene Abbott,47
Hannah Lopez,35
Franklin McLaughlin,29
Ella May,49
Donald Fleming,41
Sara Strickland,61
Antonio Brown,62
Carl Drake,58
Alejandro Watson,35
Ricardo Murray,49
Leon Yates,44
Randall Roy,50
Dollie Rhodes,41
Gavin Strickland,54
Paul Manning,42
Roxie Doyle,49
Bertha Payne,52
Bettie Lane,49
Connor Stone,35
Isabel Foster,19
Rachel Caldwell,19
George Barnes,34
Emilie Washington,65
Harriet Leonard,47
Marvin Ellis,32
Lola Simon,54
Elsie McDonald,31
Franklin Wagner,64
Mattie Rogers,49
Louise Ingram,59
Logan Jacobs,24
Ollie Neal,54
Jeremy Roberts,58
Maude Conner,61
Melvin Manning,34
Adele Walsh,45
Gordon Pittman,22
Violet Mendez,24
Herbert Norris,50
Charlie Thompson,22
Helena Ferguson,48
Richard Perkins,22
Hulda Armstrong,31
Terry Graves,43
Landon Walsh,35
Teresa Gilbert,46
Dorothy Owens,65
Ryan Collier,44
Bess Stanley,57
Addie McDonald,27
Della Bass,59
Tom Gross,46
Sean Norton,50
Andre Parsons,42
Frank Hale,64
Myrtle Cruz,32
Lillie Ballard,53
Connor Fernandez,25
Amy Pittman,58
Isabel Chandler,34
Blanche Tran,40
Katherine Ortiz,24
Trevor Murray,60
Gavin Townsend,24
Sophia Austin,58
Patrick Watkins,48
Gavin Davis,34
Allie Singleton,61
Amanda Sutton,22
Joshua Pope,62
Adele Castillo,41
Georgie May,55
Steve Patterson,52
Evelyn Santos,32
Herbert Graham,49
Dora Lyons,65
Alta Morales,33
Estella Fox,45
Devin Green,62
Inez Becker,32
Myra Fuller,62
Cora Taylor,40
Dean Estrada,41
Mitchell Watkins,45
Angel Matthews,35
Lou Nichols,45
Genevieve Poole,48
Edward Rowe,60
Sylvia Potter,44
Lee Welch,60
Roxie Peters,35
Elizabeth Boone,62
Wayne Lawrence,35
Bernard Robertson,45
Jesse Ruiz,62
Nicholas Allison,62
Estelle Andrews,50
Noah Lindsey,28
Augusta Marsh,40
Jared Tyler,36
Susan Rios,18
Gabriel Nash,43
Maurice Nelson,48
Alta May,35
Marion Pope,36
Nina Collier,60
Sarah Brewer,53
Daniel Greer,61
Katharine Aguilar,56
Sallie Robertson,41
Olivia Norris,62
Iva Santos,36
Sarah Jordan,42
Myra Cross,51
Isaiah Bell,27
Jerry Barker,28
Gertrude Lamb,42
Fred Lowe,56
Julian Jacobs,36
Leona Dixon,52
Nettie Sparks,32
Jared Robbins,18
Hunter Higgins,31
Carolyn Salazar,60
Lola Tyler,63
Nellie Burton,19
Vincent Moody,48
Harvey Floyd,46
Jacob Lopez,26
Etta Ball,30
Leah Lawson,29
Eugenia Carter,41
Leonard Roberson,55
Jon Green,23
Tony Colon,39
Lida Barber,44
Lena Brewer,37
Eric Wilkins,54
Johanna Perkins,45
Randall Marsh,19
Cordelia Salazar,30
Dean Bush,53
Steven Collins,58
Hester Frazier,33
Hester Fleming,30
Lillie Hawkins,32
Louis Wade,41
Bessie Bass,34
Martin Cain,51
Melvin Logan,36
Gene Holt,62
Johnny Lloyd,44
Eugene McKinney,64
Nina King,42
Clyde Nash,65
Bradley Rose,29
Barry Torres,59
Ernest Massey,26
Mabelle Garcia,28
Sue Dunn,19
Alex Sullivan,18
Jorge Pearson,33
Sarah Rodriguez,61
Eula Ellis,20
Glenn Hampton,38
Ina Lambert,26
Clyde Nunez,40
Manuel Castro,50
Steve Christensen,56
Juan Mann,41
Susan Bryant,20
Effie Quinn,47
Jason Obrien,24
Daniel Willis,64
Jeffery Fields,44
Shawn Page,48
Francis McKinney,41
Matilda Alexander,56
Virgie Graham,31
Randall Padilla,18
Christian Graham,37
Connor Hardy,24
Gene Hunt,26
Tom Strickland,29
Josie Logan,46
Nina Ferguson,51
Winifred Goodwin,18
Ronald Thornton,27
Maria Morales,36
Dominic King,36
Miguel Rivera,19
Andrew Holt,47
Janie Collins,19
Jesus Delgado,28
Francis Malone,60
Theresa Robinson,38
Virginia Nichols,54
Jacob Osborne,42
Louis Valdez,45
Corey Armstrong,22
Evan Haynes,47
Oscar Edwards,64
Shawn Ray,27
Bill Rice,43
Beulah Foster,60
Seth Cobb,50
Angel Osborne,24
Lucy Gonzales,23
Bertha Gonzalez,54
Jessie Willis,36
Bessie Stevens,47
Luis Bryan,21
Ola Boyd,47
Charlie Burke,42
Jim Long,27
Jeremiah Dunn,20
Lillie Grant,51
Raymond Mendez,48
Duane Douglas,29
Rosalie Quinn,29
Rhoda Hunter,36
Rose Gutierrez,19
Sophie Barker,24
Fanny Cruz,21
Olivia Bridges,23
Lola Moody,65
Eleanor Bailey,60
Betty Jensen,32
Cora Brown,20
Jon Floyd,19
Howard Hamilton,51
Alejandro Adkins,37
Earl Murray,58
Ruby Vega,45
Joel Davis,25
Louis Farmer,35
Mayme Rivera,44
Teresa Lawson,46
Jordan Dunn,46
Vernon Sherman,59
Jeanette Perkins,59
Max Rogers,60
Johnny Sutton,60
Lydia Smith,29
Beulah Valdez,45
Rhoda Graves,57
Della Myers,62
Jayden Black,32
Stanley Francis,49
Marian Castro,50
Gussie Chandler,39
Winnie Garner,28
Lenora Reid,32
Lora Santiago,47
Kyle McDaniel,44
Jeremy Lloyd,49
Margaret Herrera,58
Emma Evans,43
Jay Wilkerson,31
Charlie Kim,40
Kevin Bowman,59
Delia Riley,42
Dora Evans,37
Linnie Medina,43
Effie Johnston,31
Teresa Clayton,31
Ernest Riley,28
Bessie Taylor,37
Jesse Walton,24
Eric Burns,44
Ella Perry,27
Calvin Terry,22
Minnie Morgan,56
Don Silva,21
Antonio Roberson,60
Ida Lopez,38
Scott Hanson,24
David Hawkins,59
Herman Gibbs,36
Mathilda Fleming,37
Johanna Fitzgerald,24
Antonio Hoffman,46
Winnie Underwood,44
Travis Logan,64
Delia Scott,38
Clifford Cortez,31
Ida Strickland,40
Mabelle Roberts,27
Hallie Fitzgerald,37
Larry Price,65
David Bryant,57
Randall Underwood,47
Addie Huff,62
Amelia Henry,39
Leila Martinez,48
Connor Patton,57
Maria Duncan,36
Etta Osborne,60
Kyle Rios,31
Minnie Colon,58
Amy Fisher,49
Linnie Keller,38
Nell Luna,51
Aiden Frazier,54
Mabel Jennings,63
Phoebe Richards,54
Hallie Vaughn,65
Matthew Malone,21
Micheal Norman,35
Daniel McKenzie,56
Francisco Frank,61
Lettie Sims,65
Louise Romero,61
Derek Patterson,34
Charlotte Ballard,24
Maud Lindsey,32
Calvin Saunders,59
Clyde Lucas,58
Adele Soto,40
Mark Rogers,55
Alan Day,37
Della Craig,48
Mittie Erickson,58
Ray Pratt,35
Jane Schultz,29
Floyd Torres,30
Herbert McCoy,60
Bettie Rios,27
Ella Wood,61
Lenora Santiago,32
Juan Hayes,65
Teresa Cunningham,39
Estelle Rodriquez,55
Raymond Lee,36
Angel Lowe,59
Alejandro Wolfe,42
Catherine Cortez,62
Mabelle Simmons,63
Nathan Green,35
Shane Simon,38
Etta McCoy,42
Justin Thomas,23
Madge Parks,23
Marion Schultz,26
Bessie Griffith,25
Charlie Torres,61
Josephine Jimenez,27
Myra Collins,38
Harriet Hines,18
Lou Gomez,48
Andre Jimenez,25
Mamie Barnes,62
Nina Diaz,27
Beatrice Oliver,40
Nannie Drake,28
Leona Cannon,62
Andrew Henry,42
Ricky Lynch,18
Dollie Silva,22
Lou Farmer,32
Rachel Weaver,55
Lillie Willis,39
Marie Page,64
Noah Baker,41
Ellen Douglas,18
Janie Huff,46
Barry Freeman,41
Kenneth Scott,30
Tommy Roy,63
Florence Hines,18
Maurice Cannon,57
Clayton Flowers,30
Gary Carroll,18
Lydia Daniels,21
Chad Bryant,45
Jayden Gordon,55
Joshua Watson,31
William Drake,23
Justin Morrison,59
Edward Fox,25
Jessie Vargas,52
Randall Stanley,23
Alan Ramsey,50
Jennie Woods,23
Cora Vega,50
Leo Ball,62
Jeffrey Wilkerson,25
Tommy Arnold,39
Ollie Black,40
Noah Abbott,63
Stephen Mann,48
Jesse Lamb,55
Brent Carter,49
Delia Price,51
Scott Wong,24
Winnie Drake,46
Edgar Stevenson,61
Billy Vasquez,45
William Peters,25
Violet Houston,63
Hulda Horton,36
Vincent Munoz,38
Minerva Neal,55
Georgie Thornton,18
Rose Marsh,58
Tyler Sullivan,44
Charlotte Brooks,49
Alex Roberts,46
Randy Banks,25
Teresa Miles,34
Erik Vargas,63
Larry Massey,52
Virginia Howard,49
Donald Rowe,45
Leo Saunders,38
Luella Wilkins,44
Rebecca Henderson,58
Jose Gross,39
Cameron Norman,23
Lee Snyder,26
Elizabeth Cox,47
Carrie Carter,48
Leah Webster,26
Jason Santos,50
Louise Perry,55
Miguel Norris,29
Ora Gilbert,36
Marvin Nunez,33
Gabriel Watts,31
Harriet Austin,60
Rachel Patton,34
Mitchell Martinez,23
Vera Poole,33
Alma Shaw,34
Jared Clarke,20
Bessie Morrison,35
Helen Allison,30
Daniel Goodwin,41
Katharine Cox,60
Francis Gonzalez,38
Jeanette Banks,65
Henrietta Palmer,47
Phillip Bowen,32
Sally Hudson,59
Maurice Dawson,41
Eula Jefferson,19
Ian Todd,59
Thomas Reynolds,50
Justin Dawson,47
Samuel Torres,40
Amanda Herrera,20
Frederick Tucker,65
Robert Torres,54
Millie Paul,55
Vernon Pierce,65
Bruce Bowen,58
Cole Gibbs,39
Nina Ruiz,41
Daniel Young,58
Minnie Terry,54
Russell Waters,40
Bessie Walsh,57
Hattie Greer,22
Gary Kelley,25
Dylan Howard,51
Vernon Rogers,55
Jorge McKenzie,36
Landon Wallace,32
Elizabeth Hall,37
Jay White,51
Melvin Leonard,18
Ethel Ortega,18
Sue May,59
Zachary Holt,47
Mamie Chapman,57
Olive Maxwell,44
Inez Steele,56
Chad Dean,50
Sally Moore,18
Ivan Bryan,63
Millie Cunningham,40
Virginia Berry,46
Glen Horton,45
John Banks,47
Eugene Welch,32
Jeffrey Thomas,22
Mae Stevens,65
Sophia Foster,29
Cameron Cummings,65
Jared Gibbs,31
Mattie McLaughlin,55
Don Phelps,53
Bettie Griffith,62
Edwin Wilson,49
Lula Richardson,55
Ella McDaniel,52
Gabriel Delgado,41
Rodney Robbins,64
Mittie Armstrong,22
Bertha Daniel,65
Amanda Ferguson,26
Joe Keller,42
Travis Wilson,41
Sally Watson,46
Adrian Reynolds,55
Georgia Phelps,26
Jeremy Bowen,62
Todd Hernandez,35
Timothy Lopez,65
Mason Moss,39
Micheal Ortiz,48
Theodore Fields,64
David Tucker,21
Dustin Bryan,24
Eric Mullins,43
Oscar Bowers,56
Kathryn Watson,49
Caroline Gibson,51
Derrick Wright,27
Cynthia Fitzgerald,26
Bertie Dean,22
Annie Craig,27
Virginia Patterson,63
Rebecca Carr,28
Georgia Robbins,64
Daniel Stanley,20
Nannie Bridges,21
Isabel Reed,40
Wesley Richardson,63
Leonard Hughes,20
Aiden French,65
Nathaniel Reid,34
Edna Watkins,48
Elnora Pope,55
Lloyd Hudson,65
Walter Vega,40
Rebecca Duncan,37
Ricardo Murphy,37
Frank Harvey,60
Jose Wallace,47
Abbie Owen,43
Chris Tyler,55
Addie Atkins,20
Terry Brewer,28
Delia Anderson,41
Rosalie Vargas,21
Sam Bush,18
Albert Warner,51
Kathryn Phelps,32
Barbara Johnson,58
Lura Hudson,26
Craig Howell,29
Nell Clarke,46
Wayne Morris,25
Elizabeth Nash,35
Minnie Vargas,28
Barbara Bailey,40
Kenneth Barrett,23
Olivia White,50
Jessie Schmidt,33
Gavin Brewer,44
Jean Poole,44
Marcus Nunez,51
Hettie Boone,35
Elnora Burgess,37
Cordelia Jimenez,55
Eva McKinney,34
Sallie Parks,54
Connor Hall,38
Etta West,25
Millie Curry,21
Cameron Hardy,58
Lois Copeland,24
Russell Erickson,40
Cecilia Estrada,55
Melvin Simmons,47
Willie Conner,24
Donald Clayton,45
Louis Owen,49
Dollie Carroll,34
Tyler Hayes,54
Gregory Cooper,40
Rosalie Mullins,46
Stephen Harmon,23
Logan McCormick,49
Walter Massey,20
Belle Reeves,38
Christina Clark,36
Estella McDaniel,35
Ella Parsons,38
Johanna Cain,38
Evan Cannon,46
Carolyn Francis,48
Dylan Welch,49
Devin Wright,64
Amanda Stone,29
Delia Houston,31
Carl Byrd,28
Jared Roberson,32
Nora Silva,61
Derrick Benson,52
Kyle Payne,29
Esther Luna,53
Emily Wolfe,57
Matthew Gill,52
Julia Lamb,63
Randy Brock,43
Chris Beck,33
May Luna,27
Etta Williams,52
Estelle Chavez,47
Eric Frank,36
Grace Johnston,40
Lucinda Ellis,41
Gabriel Welch,36
Luella Figueroa,30
Arthur Warner,20
Jared Lucas,46
Craig Wilkins,39
Olive Harris,39
Carrie Evans,41
Lucinda McCormick,35
Jimmy May,47
Marguerite Fisher,41
Clarence Davidson,56
Luis Martinez,36
Eva Fuller,59
Don Young,18
Sarah Bennett,35
Juan Larson,57
Josie Morton,41
Ellen Barnes,26
Caleb Richards,56
Elsie Herrera,58
Manuel Larson,54
Jason Potter,29
Jessie Hammond,26
Lottie Hernandez,40
Christopher Barrett,45
Kate Jensen,63
Steven Bush,31
Erik Ramsey,63
Alma Bailey,44
Margaret Johnson,32
Theodore Kennedy,33
Lewis Reid,42
Katherine Elliott,29
Vera Hill,43
Verna Perez,32
Leo Farmer,39
Lora Parsons,31
Michael Brock,18
Ann Watson,32
Myrtle Schwartz,49
Ella Tyler,38
Blake Hardy,25
Inez Johnston,50
Nicholas Bowen,34
Howard Powers,55
Lenora Osborne,43
Lula Pope,26
Ray Stanley,26
Jennie King,64
Mina Waters,61
Samuel Gregory,65
Delia Fuller,52
Daisy Ballard,29
Walter Terry,43
Devin Newman,56
Russell French,57
Ryan Abbott,65
Sarah Zimmerman,55
Jonathan Cruz,56
Henrietta Greene,56
Bill Jennings,32
Bobby Daniel,50
Dollie Howell,36
Mamie Allison,44
Ralph Barnes,61
Catherine Ruiz,31
Jayden Munoz,39
Benjamin Castro,39
Vincent Luna,46
Lulu Ford,65
Rodney Marshall,60
Rachel Welch,52
Maurice Maxwell,19
Micheal Bennett,60
Brandon Nunez,64
Chad Griffith,46
Randy Price,45
Ralph Lane,19
Vernon Daniel,65
Craig Hunt,50
Hilda Moss,58
Nathan Harris,35
Seth Harvey,64
Alejandro Ball,38
Winnie Horton,19
Evan Dixon,50
Lawrence George,36
Harold Curtis,41
Alexander Ray,64
Ruth Torres,30
Sylvia Shaw,64
Eula Vargas,41
Jason Dawson,49
Bernice Harper,31
Eugene Brewer,62
Alvin Drake,49
Ella Lambert,41
Eva Phillips,61
Edward Owen,28
Mollie Barton,22
Cordelia Watts,36
Louis Greer,51
Justin Alvarez,21
Keith Elliott,46
Alfred Kelly,57
Mary Barker,31
Mina Houston,18
Scott Bates,59
Sylvia Glover,29
Eddie Russell,57
May Hubbard,39
Russell Johnson,57
Joshua Sutton,39
Genevieve Cox,18
Inez Strickland,46
Maggie Sanders,23
Emily Howell,30
Louisa Hudson,45
Harriet Pope,57
Eugene Robertson,30
Jose Ball,48
Alfred King,18
Victor Colon,54
Stanley Atkins,37
Bertie Lawson,64
Miguel Clarke,26
Lelia Nunez,20
Jesse Colon,46
Bradley Rowe,21
Troy Pena,23
Louis Clark,38
Laura Farmer,53
Ralph Manning,60
Micheal Newman,39
Jessie Francis,36
Nelle Garrett,29
Agnes Mendoza,33
Alfred Farmer,56
Miguel French,63
Birdie Myers,38
Elnora Mullins,40
Luke Rivera,29
Rosa Stevenson,47
Norman West,49
Cecelia Richardson,32
Leon Cain,52
Mattie Jefferson,47
Max Ray,64
Eula Atkins,39
Theodore Jenkins,53
Bernard Lawson,57
Shawn Chambers,31
Charlie Hogan,32
Mary McKenzie,28
Mable Cunningham,26
Alejandro Padilla,27
Bernice Fox,33
Olga Scott,20
Bernice Flores,52
Cecilia Carr,21
Jose Owen,31
Hunter Baldwin,47
Beatrice Martinez,24
Lydia James,61
Lelia Kim,38
Ida Hill,33
Alfred Todd,24
Sue Underwood,41
Georgie Harvey,43
Harriett Cruz,64
Lucille Wallace,47
Leon Mills,25
Mittie Bailey,40
Bessie Sharp,24
Gilbert Perkins,51
Cecilia Rodgers,19
Jerry Grant,61
Bertha Terry,24
Agnes Ruiz,35
Anthony Frank,43
Christina Walker,43
Eliza Hodges,50
Scott Houston,34
Rena Wagner,43
Teresa Hill,24
Lottie Bowen,23
Rena Walker,38
Alta Bridges,28
Luke Sanders,53
Rosie Fitzgerald,52
Ronnie Greer,22
Joe Gonzales,18
Jayden Casey,62
Myrtle Marshall,63
Georgia Stokes,45
Shawn Clark,33
Caleb Bowman,60
Lora Maxwell,61
Jon Norman,21
Gregory Love,35
Isabella Boyd,62
Jesse Fletcher,46
Eric Maldonado,42
Wesley Flores,49
Lenora Glover,53
Hester Cobb,18
Wayne Rose,42
Melvin Norris,47
Florence Curtis,55
Hallie Garner,38
Susan Lopez,63
Chad Harrison,28
Verna Murray,29
Eleanor Jackson,33
Mabelle Palmer,57
Duane Walsh,18
Ralph Goodman,19
Carl Garcia,54
Lottie Collins,62
Violet Estrada,42
Jennie Mason,34
Juan Fowler,53
Edgar Newman,30
Lela Cooper,43
Cole McKenzie,39
Charlotte Weber,29
Lelia Glover,19
Chris Gonzalez,35
Leo Park,43
Darrell Vargas,27
Mabelle Keller,55
Hulda Rodgers,29
Rodney Stevenson,28
Olivia Mann,42
Willie Butler,50
Lura Little,30
Danny Warren,48
Rachel Russell,33
Isaiah Sanders,29
Lloyd Maxwell,33
Adele Morales,22
Sophie Diaz,37
Dora McKenzie,35
Isabel Ross,45
Mayme Clayton,19
Nelle Wilson,27
Ricky Cruz,59
Gabriel Valdez,44
Effie Reid,26
Lee Manning,37
Rosalie Bush,31
Lula Santiago,65
Eliza Erickson,28
Francisco Day,34
Ida Brewer,63
Duane Simpson,36
Bessie Robinson,19
Owen Weaver,38
Victoria Mendez,22
Noah Freeman,30
Charles Casey,56
Adele Tucker,64
Millie Russell,51
Brent Logan,32
Jane Weber,33
Andrew Stanley,38
Bertha Dennis,61
Emily Crawford,43
Harold Bailey,42
Dominic Brown,37
Irene Harper,46
Sophie Elliott,40
Eric Collier,50
Abbie Brock,49
Bernice McGuire,60
Steven Abbott,46
Marguerite Dunn,25
Olivia Spencer,43
Randall Morton,61
Dylan Becker,54
Sue Richards,50
Dean Willis,65
Chester Romero,46
Caleb Shaw,32
Frances McCarthy,36
Elizabeth Washington,64
Philip Gray,50
Patrick Morales,19
Nannie Reyes,22
Evelyn Santos,34
Frank Davis,25
Gabriel Mendoza,20
Marc Harrington,27
Della Yates,31
Dennis Hines,28
Herman Gilbert,48
Lloyd Roberson,25
Marian Medina,50
Ricky Smith,43
Steven Weaver,24
Isabel Hawkins,46
Johnny Singleton,38
Lenora Lyons,43
Franklin Waters,24
Michael Reese,30
Cameron Hampton,22
Lilly Underwood,28
Myrtie Tyler,41
Dominic Harper,28
Alan Pratt,61
Beatrice Collier,59
Allie Taylor,52
Jose Daniel,20
Susie Hogan,45
Hester Byrd,29
Caroline Dean,62
Della Flores,65
Teresa Hogan,23
Rodney Jensen,62
Marc Crawford,28
Lois Mills,50
Barbara Greene,18
Joseph Drake,57
Joshua McDaniel,45
Ollie Larson,45
Jacob Tran,58
David Brady,18
Margaret Mason,64
Derek Bishop,57
Alfred Hines,31
Tony Perez,51
Ella Singleton,33
Benjamin Santiago,36
Kathryn Floyd,63
Della Higgins,20
Clifford Schwartz,27
Jonathan Sims,31
Ray Parsons,23
Jeanette Rodriguez,44
Erik Boyd,52
Maggie Adkins,48
Alexander Hubbard,31
Sadie Gray,53
Alta Gibson,30
Carolyn Brock,49
Clyde Hill,35
Lola Ellis,20
Chris Graham,54
Francis Buchanan,19
Cordelia Freeman,47
Steven Sharp,64
Danny Sullivan,18
Lucas Lynch,29
Ida McKenzie,22
Ola Bailey,32
Ida Kelley,39
Mario Ball,61
Chester Becker,51
Rhoda Lawrence,34
Chad Alvarez,57
Rachel Gibson,45
Sara Curry,32
Ian Hughes,38
Jeffrey Carroll,54
Dorothy Singleton,42
Michael Moran,19
Albert Blake,36
John Hodges,35
Steven George,53
Susan Norman,63
Nina Saunders,47
Effie Grant,65
Trevor Barrett,61
Pauline Garner,41
Richard Estrada,58
Rena Jennings,38
Travis Gardner,63
Millie McGuire,42
Augusta McCoy,61
Mary Anderson,42
Bradley Cox,28
Derrick Harper,28
Leon Hardy,39
Lucille Gross,46
Erik Grant,64
Maurice Weaver,29
Lewis Allen,50
Anthony Collier,41
Teresa Jackson,55
Ann Mullins,18
Eleanor McKinney,18
Frances Bates,58
Susan Bailey,28
Jerry Cain,19
Leo Newton,18
Edna Johnson,20
Minnie Ortiz,21
Madge Morris,37
Harold Swanson,21
Connor Soto,63
Georgia Austin,65
Mable Jennings,23
Sallie Blair,65
Estelle Carson,48
Claudia Figueroa,18
Amanda Cummings,19
Emma Cunningham,41
Maria Clark,31
Lola Gonzalez,59
Jacob Chapman,45
Phillip Sharp,19
Ruby Fletcher,35
Ralph Norman,27
Jared Burke,55
Jeremiah Brock,60
Barry Fletcher,35
Edna Lamb,19
Lucas Waters,35
Lloyd Fletcher,44
Nettie Hudson,21
Ann Jensen,47
Rosa Roberson,60
Mamie Ball,64
Duane Glover,40
Philip Nash,33
Della Stewart,55
Mark Gross,20
Glen Hicks,54
Eula Bowers,27
Genevieve Wilson,35
Florence Henry,27
